"INTERNATIONAL LABOUR ORGANIZATION Geneva"
"LABORSTA Labour Statistics Database"
"Copyright International Labour Organization 1998-2014"
""
"Selection:","Years: 1999-2008"
"","Country(ies): AT BR CH CN DE EG FR GB HK IT JP LU NL PT RU SA SG US VG VI"
"","Group of topics: Main statistics (annual) "
"","Table: 2B Total employment, by economic activity (Thousands)"
"","Extracted on 12/05/2014"


COUNTRY,CODE COUNTRY,SOURCE,CODE SOURCE,SOURCE_ID,SUBJECT,CODE SUBJECT,TYPE OF DATA,CODE TYPE OF DATA,WORKER COVERAGE,CODE WORKER COVERAGE,SEX,CODE SEX,TABLE,CODE TABLE,CLASSIFICATION,CODE CLASSIFICATION,SUB-CLASSIFICATION,CODE SUB-CLASSIFICATION,D1999,D2000,D2001,D2002,D2003,D2004,D2005,D2006,D2007,D2008,NOTES,
"Portugal","PT","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","D Manufacturing","04_",488.6,488.1,486.6,465.6,444.7,427.5,407.1,414.9,402.6,376.4,"Persons aged 15 years and over. ",
"Portugal","PT","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","E Electricity, Gas and Water Supply","05_",3.1,3.6,5.3,5.9,5.5,4.9,4.4,5.1,7.4,6.3,"Persons aged 15 years and over. ",
"Portugal","PT","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","F Construction","06_",19.8,23.6,23.9,26.7,26.3,26.2,25.3,25.1,25.3,23.8,"Persons aged 15 years and over. ",
"Portugal","PT","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","G Wholesale and Retail Trade; Repair of Motor Vehicles, Motorcycles and Personal and Household Goods","07_",293.8,324,333.3,331.3,337.2,344.4,337.9,331.6,334,345.1,"Persons aged 15 years and over. ",
"Portugal","PT","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","H Hotels and Restaurants","08_",148.2,156.4,156.2,163,157.8,159.2,167.1,171.9,170,191.4,"Persons aged 15 years and over. ",
"Portugal","PT","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","I Transport, Storage and Communications","09_",38.4,38.1,44,41.2,45,49.7,56.8,60.8,48.7,52.9,"Persons aged 15 years and over. ",
"Portugal","PT","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","J Financial Intermediation","10_",31.9,35.2,34.6,38.2,34.1,35.9,39.9,37.7,44.4,43.7,"Persons aged 15 years and over. ",
"Portugal","PT","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","K Real Estate, Renting and Business Activities","11_",106.3,105.7,111.3,120,135.8,139.2,133.2,134.9,168.4,169.1,"Persons aged 15 years and over. ",
"Portugal","PT","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","L Public Administration and Defence; Compulsory Social Security","12_",107.2,116.8,118.2,121.8,123.5,129.3,132.6,135.1,122.5,121,"Persons aged 15 years and over. ",
"Portugal","PT","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","M Education","13_",216.9,215.5,225.7,229.3,219.3,231.4,239.5,241.3,230.3,263.5,"Persons aged 15 years and over. ",
"Portugal","PT","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","N Health and Social Work","14_",190.2,198.6,206,210.4,245.3,260.3,266.9,270.1,279,255,"Persons aged 15 years and over. ",
"Portugal","PT","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","O Other Community,Social and Personal Service Activities","15_",96.3,81.6,85.2,94.9,85.4,86,90.3,94.8,89.2,88.7,"Persons aged 15 years and over. ",
"Portugal","PT","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","P Households with Employed Persons","16_",144.3,146,142.2,153.5,155.5,145.2,149.2,150.2,165.1,173.4,"Persons aged 15 years and over. ",
"Portugal","PT","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","Q Extra¬Territorial Organizations and Bodies","17_",,,,,,1,1.3,1.4,1.3,0.9,"Persons aged 15 years and over. Data not reliable; coefficient of variation greater than 20%. ",
"Portugal","PT","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.4","I4","Total","00_",,,,,,,,,,5197.8,"Persons aged 15 years and over. ",
"Portugal","PT","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.4","I4","A Agriculture, forestry and fishing","01_",,,,,,,,,,581.2,"Persons aged 15 years and over. ",
"Portugal","PT","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.4","I4","B Mining and quarrying","02_",,,,,,,,,,17.9,"Persons aged 15 years and over. ",
"Portugal","PT","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.4","I4","C Manufacturing","03_",,,,,,,,,,894,"Persons aged 15 years and over. ",
"Portugal","PT","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.4","I4","D Electricity, gas, steam and air conditioning supply","04_",,,,,,,,,,23.2,"Persons aged 15 years and over. ",
"Portugal","PT","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.4","I4","E Water supply; sewerage, waste management and remediation activities","05_",,,,,,,,,,34.8,"Persons aged 15 years and over. ",
"Portugal","PT","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.4","I4","F Construction","06_",,,,,,,,,,555.1,"Persons aged 15 years and over. ",
"Portugal","PT","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.4","I4","G Wholesale and retail trade; repair of motor vehicles and motorcycles","07_",,,,,,,,,,766.1,"Persons aged 15 years and over. ",
"Portugal","PT","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.4","I4","H Transportation and storage","08_",,,,,,,,,,177.7,"Persons aged 15 years and over. ",
"Portugal","PT","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.4","I4","I Accommodation and food service activities","09_",,,,,,,,,,319.4,"Persons aged 15 years and over. ",
"Portugal","PT","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.4","I4","J Information and communication","10_",,,,,,,,,,93.2,"Persons aged 15 years and over. ",
"Portugal","PT","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.4","I4","K Financial and insurance activities","11_",,,,,,,,,,96.3,"Persons aged 15 years and over. ",
"Portugal","PT","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.4","I4","L Real estate activities","12_",,,,,,,,,,27.1,"Persons aged 15 years and over. ",
"Portugal","PT","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.4","I4","M Professional, scientific and technical activities","13_",,,,,,,,,,174.8,"Persons aged 15 years and over. ",
"Portugal","PT","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.4","I4","N Administrative and support service activities","14_",,,,,,,,,,134.8,"Persons aged 15 years and over. ",
"Portugal","PT","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.4","I4","O Public administration and defence; compulsory social security","15_",,,,,,,,,,341.8,"Persons aged 15 years and over. ",
"Portugal","PT","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.4","I4","P Education","16_",,,,,,,,,,344.3,"Persons aged 15 years and over. ",
"Portugal","PT","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.4","I4","Q Human health and social work activities","17_",,,,,,,,,,302.9,"Persons aged 15 years and over. ",
"Portugal","PT","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.4","I4","R Arts, entertainment and recreation","18_",,,,,,,,,,46,"Persons aged 15 years and over. ",
"Portugal","PT","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.4","I4","S Other service activities","19_",,,,,,,,,,89.4,"Persons aged 15 years and over. ",
"Portugal","PT","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.4","I4","T Activities of households as employers; undifferentiated goods¬ and services-producing activities o","20_",,,,,,,,,,175.5,"Persons aged 15 years and over. ",
"Portugal","PT","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.4","I4","U Activities of extraterritorial organizations and bodies","21_",,,,,,,,,,2.1,"Persons aged 15 years and over. 2008: Data not reliable; coefficient of variation greater than 20%. ",
"Portugal","PT","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.4","I4","Total","00_",,,,,,,,,,2797.1,"Persons aged 15 years and over. ",
"Portugal","PT","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.4","I4","A Agriculture, forestry and fishing","01_",,,,,,,,,,296.7,"Persons aged 15 years and over. ",
"Portugal","PT","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.4","I4","B Mining and quarrying","02_",,,,,,,,,,16.5,"Persons aged 15 years and over. ",
"Portugal","PT","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.4","I4","C Manufacturing","03_",,,,,,,,,,525.8,"Persons aged 15 years and over. ",
"Portugal","PT","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.4","I4","D Electricity, gas, steam and air conditioning supply","04_",,,,,,,,,,18.7,"Persons aged 15 years and over. ",
"Portugal","PT","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.4","I4","E Water supply; sewerage, waste management and remediation activities","05_",,,,,,,,,,28.1,"Persons aged 15 years and over. ",
"Portugal","PT","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.4","I4","F Construction","06_",,,,,,,,,,531,"Persons aged 15 years and over. ",
"Portugal","PT","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.4","I4","G Wholesale and retail trade; repair of motor vehicles and motorcycles","07_",,,,,,,,,,426.2,"Persons aged 15 years and over. ",
"Portugal","PT","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.4","I4","H Transportation and storage","08_",,,,,,,,,,147.6,"Persons aged 15 years and over. ",
"Portugal","PT","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.4","I4","I Accommodation and food service activities","09_",,,,,,,,,,128,"Persons aged 15 years and over. ",
"Portugal","PT","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.4","I4","J Information and communication","10_",,,,,,,,,,58.3,"Persons aged 15 years and over. ",
"Portugal","PT","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.4","I4","K Financial and insurance activities","11_",,,,,,,,,,52.6,"Persons aged 15 years and over. ",
"Portugal","PT","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.4","I4","L Real estate activities","12_",,,,,,,,,,14.7,"Persons aged 15 years and over. ",
"Portugal","PT","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.4","I4","M Professional, scientific and technical activities","13_",,,,,,,,,,81.2,"Persons aged 15 years and over. ",
"Portugal","PT","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.4","I4","N Administrative and support service activities","14_",,,,,,,,,,64.3,"Persons aged 15 years and over. ",
"Portugal","PT","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.4","I4","O Public administration and defence; compulsory social security","15_",,,,,,,,,,220.8,"Persons aged 15 years and over. ",
"Portugal","PT","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.4","I4","P Education","16_",,,,,,,,,,80.5,"Persons aged 15 years and over. ",
"Portugal","PT","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.4","I4","Q Human health and social work activities","17_",,,,,,,,,,50.4,"Persons aged 15 years and over. ",
"Portugal","PT","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.4","I4","R Arts, entertainment and recreation","18_",,,,,,,,,,27.2,"Persons aged 15 years and over. ",
"Portugal","PT","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.4","I4","S Other service activities","19_",,,,,,,,,,25.1,"Persons aged 15 years and over. ",
"Portugal","PT","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.4","I4","T Activities of households as employers; undifferentiated goods¬ and services-producing activities o","20_",,,,,,,,,,2,"Persons aged 15 years and over. 2008: Data not reliable; coefficient of variation greater than 20%. ",
"Portugal","PT","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.4","I4","U Activities of extraterritorial organizations and bodies","21_",,,,,,,,,,1.3,"Persons aged 15 years and over. 2008: Data not reliable; coefficient of variation greater than 20%. ",
"Portugal","PT","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.4","I4","Total","00_",,,,,,,,,,2400.7,"Persons aged 15 years and over. ",
"Portugal","PT","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.4","I4","A Agriculture, forestry and fishing","01_",,,,,,,,,,284.5,"Persons aged 15 years and over. ",
"Portugal","PT","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.4","I4","B Mining and quarrying","02_",,,,,,,,,,1.5,"Persons aged 15 years and over. 2008: Data not reliable; coefficient of variation greater than 20%. ",
"Portugal","PT","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.4","I4","C Manufacturing","03_",,,,,,,,,,368.2,"Persons aged 15 years and over. ",
"Portugal","PT","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.4","I4","D Electricity, gas, steam and air conditioning supply","04_",,,,,,,,,,4.5,"Persons aged 15 years and over. ",
"Portugal","PT","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.4","I4","E Water supply; sewerage, waste management and remediation activities","05_",,,,,,,,,,6.7,"Persons aged 15 years and over. ",
"Portugal","PT","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.4","I4","F Construction","06_",,,,,,,,,,24.1,"Persons aged 15 years and over. ",
"Portugal","PT","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.4","I4","G Wholesale and retail trade; repair of motor vehicles and motorcycles","07_",,,,,,,,,,339.9,"Persons aged 15 years and over. ",
"Portugal","PT","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.4","I4","H Transportation and storage","08_",,,,,,,,,,30.1,"Persons aged 15 years and over. ",
"Portugal","PT","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.4","I4","I Accommodation and food service activities","09_",,,,,,,,,,191.4,"Persons aged 15 years and over. ",
"Portugal","PT","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.4","I4","J Information and communication","10_",,,,,,,,,,34.9,"Persons aged 15 years and over. ",
"Portugal","PT","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.4","I4","K Financial and insurance activities","11_",,,,,,,,,,43.7,"Persons aged 15 years and over. ",
"Portugal","PT","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.4","I4","L Real estate activities","12_",,,,,,,,,,12.5,"Persons aged 15 years and over. ",
"Portugal","PT","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.4","I4","M Professional, scientific and technical activities","13_",,,,,,,,,,93.5,"Persons aged 15 years and over. ",
"Portugal","PT","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.4","I4","N Administrative and support service activities","14_",,,,,,,,,,70.5,"Persons aged 15 years and over. ",
"Portugal","PT","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.4","I4","O Public administration and defence; compulsory social security","15_",,,,,,,,,,121,"Persons aged 15 years and over. ",
"Portugal","PT","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.4","I4","P Education","16_",,,,,,,,,,263.8,"Persons aged 15 years and over. ",
"Portugal","PT","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.4","I4","Q Human health and social work activities","17_",,,,,,,,,,252.6,"Persons aged 15 years and over. ",
"Portugal","PT","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.4","I4","R Arts, entertainment and recreation","18_",,,,,,,,,,18.8,"Persons aged 15 years and over. ",
"Portugal","PT","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.4","I4","S Other service activities","19_",,,,,,,,,,64.2,"Persons aged 15 years and over. ",
"Portugal","PT","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.4","I4","T Activities of households as employers; undifferentiated goods¬ and services-producing activities o","20_",,,,,,,,,,173.4,"Persons aged 15 years and over. ",
"Portugal","PT","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.4","I4","U Activities of extraterritorial organizations and bodies","21_",,,,,,,,,,0.9,"Persons aged 15 years and over. 2008: Data not reliable; coefficient of variation greater than 20%. ",
"Russian Federation","RU","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","Total","00_",62945,65070,65123,66659,66432,67275,68169,68855,70570,70965,"Persons aged 15 to 72 years. ",
"Russian Federation","RU","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","A Agriculture, Hunting and Forestry","01_",9296,9243,7637,7399,7035,6627,6769,6691,6155,5994,"Persons aged 15 to 72 years. ",
"Russian Federation","RU","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","B Fishing","02_",150,188,207,158,195,205,166,176,192,141,"Persons aged 15 to 72 years. ",
"Russian Federation","RU","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","C Mining and Quarrying","03_",1179,1294,1343,1209,1247,1212,1236,1198,1324,1350,"Persons aged 15 to 72 years. ",
"Russian Federation","RU","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","D Manufacturing","04_",11528,12178,12656,13067,12820,12674,12534,12472,12324,11663,"Persons aged 15 to 72 years. ",
"Russian Federation","RU","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","E Electricity, Gas and Water Supply","05_",1555,1686,1722,1789,2032,2001,1959,2063,2017,2116,"Persons aged 15 to 72 years. ",
"Russian Federation","RU","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","F Construction","06_",3462,3329,3426,3623,4090,4127,4575,4462,4933,5413,"Persons aged 15 to 72 years. ",
"Russian Federation","RU","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","G Wholesale and Retail Trade; Repair of Motor Vehicles, Motorcycles and Personal and Household Goods","07_",7304,7887,8602,9241,9689,10131,10383,10599,11096,10774,"Persons aged 15 to 72 years. ",
"Russian Federation","RU","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","H Hotels and Restaurants","08_",853,924,1023,1142,1265,1223,1297,1392,1344,1467,"Persons aged 15 to 72 years. ",
"Russian Federation","RU","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","I Transport, Storage and Communications","09_",5505,5484,5813,5960,5972,6261,6249,6211,6573,6560,"Persons aged 15 to 72 years. ",
"Russian Federation","RU","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","J Financial Intermediation","10_",833,843,857,868,811,918,962,1060,1249,1316,"Persons aged 15 to 72 years. ",
"Russian Federation","RU","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","K Real Estate, Renting and Business Activities","11_",1839,2028,2373,2743,3791,4119,4039,4148,4410,4448,"Persons aged 15 to 72 years. ",
"Russian Federation","RU","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","L Public Administration and Defence; Compulsory Social Security","12_",4612,4824,4770,4618,4675,4702,4815,4876,4903,5409,"Persons aged 15 to 72 years. ",
"Russian Federation","RU","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","M Education","13_",5885,5911,5673,5929,6018,6142,6204,6198,6420,6442,"Persons aged 15 to 72 years. ",
"Russian Federation","RU","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","N Health and Social Work","14_",4338,4392,4622,4594,4676,4833,4701,4896,5177,5243,"Persons aged 15 to 72 years. ",
"Russian Federation","RU","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","O Other Community,Social and Personal Service Activities","15_",4561,4836,4381,4303,2099,2100,2247,2388,2439,2580,"Persons aged 15 to 72 years. ",
"Russian Federation","RU","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","P Households with Employed Persons","16_",38,21,14,12,11,,26,21,16,43,"Persons aged 15 to 72 years. ",
"Russian Federation","RU","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","Q Extra¬Territorial Organizations and Bodies","17_",7,4,5,2,5,1,4,4,,5,"Persons aged 15 to 72 years. ",
"Russian Federation","RU","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","Total","00_",32570,33574,33504,34014,33827,34181,34549,34695,35650,36139,"Persons aged 15 to 72 years. ",
"Russian Federation","RU","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","A Agriculture, Hunting and Forestry","01_",5572,5585,4732,4507,4381,4056,4106,4069,3764,3671,"Persons aged 15 to 72 years. ",
"Russian Federation","RU","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","B Fishing","02_",125,154,164,132,163,168,138,144,157,119,"Persons aged 15 to 72 years. ",
"Russian Federation","RU","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","C Mining and Quarrying","03_",897,961,1030,921,959,938,966,926,1044,1053,"Persons aged 15 to 72 years. ",
